"1339 S MICHIGAN AVE , Chicago, IL",1,"132",-87.6238372,41.864649,"1339 s michigan ave, chicago, il 60605, usa"
"3932 W WILCOX ST , Chicago, IL",11,"1122",-87.724821,41.879135,"3932 w wilcox st, chicago, il 60624, usa"
"101 S WESTERN AVE , Chicago, IL",12,"1223",-87.6881429,41.8799726,"101 s western ave, chicago, il 60612, usa"
"4758 W NORTH AVE , Chicago, IL",25,"2533",-87.7455683,41.909964,"4758 w north ave, chicago, il 60639, usa"
"4959 W GLADYS AVE , Chicago, IL",15,"1533",-87.7490986,41.8758238,"4959 w gladys ave, chicago, il 60644, usa"
"6300 S CARPENTER ST , Chicago, IL",7,"724",-87.6508422,41.7796614,"6300 s carpenter st, chicago, il 60621, usa"
"5101 W NORTH AVE , Chicago, IL",25,"2533",-87.753635,41.909378,"5101 w north ave, chicago, il 60639, usa"
"4002 W CONGRESS PKWY , Chicago, IL",11,"1132",-87.7255151,41.8746127,"4002 w congress pkwy, chicago, il 60624, usa"
"6800 S MARSHFIELD AVE , Chicago, IL",7,"725",-87.665453,41.7702187,"6800 s marshfield ave, chicago, il 60636, usa"
"7901 S HOYNE AVE , Chicago, IL",6,"611",-87.6755413,41.7501927,"7901 s hoyne ave, chicago, il 60620, usa"
"3700 W FLOURNOY ST , Chicago, IL",11,"1133",-87.7184559,41.872834,"3700 w flournoy st, chicago, il 60624, usa"
"4810 W LEXINGTON ST , Chicago, IL",15,"1533",-87.7450737,41.8713808,"4810 w lexington st, chicago, il 60644, usa"
"4813 W WEST END AVE , Chicago, IL",15,"1532",-87.7459802,41.8828913,"4813 w west end ave, chicago, il 60644, usa"
"645 N CICERO AVE , Chicago, IL",11,"1111",-87.74535,41.892702,"645 n cicero ave, chicago, il 60644, usa"
"4647 N BROADWAY , Chicago, IL",19,"1914",-87.6579556,41.9667761,"4647 n broadway, chicago, il 60640, usa"
"1625 N LARAMIE AVE , Chicago, IL",25,"2533",-87.7555061,41.9100908,"1625 n laramie ave, chicago, il 60639, usa"
"331 S CICERO AVE , Chicago, IL",11,"1131",-87.7451091,41.8758652,"331 s cicero ave, chicago, il 60644, usa"
"129 S KARLOV AVE , Chicago, IL",11,"1115",-87.7278567,41.8788285,"129 s karlov ave, chicago, il 60624, usa"
"5052 W CHICAGO AVE , Chicago, IL",15,"1531",-87.7527838,41.8952084,"5052 w chicago ave, chicago, il 60651, usa"
"11821 S HARVARD AVE , Chicago, IL",5,"522",-87.6308768,41.6790641,"11821 s harvard ave, chicago, il 60628, usa"
"15 S HOMAN AVE , Chicago, IL",11,"1124",-87.7105971,41.8802764,"15 s homan ave, chicago, il 60624, usa"
"5437 S HONORE ST , Chicago, IL",9,"932",-87.670402,41.7947033,"5437 s honore st, chicago, il 60609, usa"
"10022 S HALSTED ST , Chicago, IL",22,"2232",-87.6432753,41.7115616,"10022 s halsted st, chicago, il 60628, usa"
"13 S KEDZIE AVE , Chicago, IL",11,"1124",-87.7058898,41.8805267,"13 s kedzie ave, chicago, il 60612, usa"
"4347 S FAIRFIELD AVE , Chicago, IL",9,"922",-87.6928289,41.8141488,"4347 s fairfield ave, chicago, il 60632, usa"
"130 S SPRINGFIELD AVE , Chicago, IL",11,"1122",-87.7231589,41.8788845,"130 s springfield ave, chicago, il 60624, usa"
"5131 W MADISON ST , Chicago, IL",15,"1533",-87.7539213,41.8801193,"5131 w madison st, chicago, il 60644, usa"
"5262 W VAN BUREN ST , Chicago, IL",15,"1522",-87.7572857,41.8750086,"5262 w van buren st, chicago, il 60644, usa"
"3151 W CARROLL AVE , Chicago, IL",12,"1222",-87.7056447,41.8872948,"3151 w carroll ave, chicago, il 60612, usa"
"2340 W MADISON ST , Chicago, IL",12,"1223",-87.6853093,41.8814364,"2340 w madison st, chicago, il 60612, usa"
"4955 W AUGUSTA BLVD , Chicago, IL",15,"1531",-87.7504564,41.8983858,"4955 w augusta blvd, chicago, il 60651, usa"
"3141 W MADISON ST , Chicago, IL",11,"1124",-87.7045942,41.8806824,"3141 w madison st, chicago, il 60612, usa"
"716 S CENTRAL PARK AVE , Chicago, IL",11,"1133",-87.7158523,41.8721302,"716 s central park ave, chicago, il 60624, usa"
"122 E GARFIELD BLVD , Chicago, IL",2,"231",-87.6214133,41.7948663,"122 e garfield blvd, chicago, il 60615, usa"
"7309 S HALSTED ST , Chicago, IL",7,"732",-87.6440269,41.7612355,"7309 s halsted st, chicago, il 60621, usa"
"8000 S COTTAGE GROVE AVE , Chicago, IL",6,"631",-87.605387,41.7493477,"8000 s cottage grove ave, chicago, il 60619, usa"
"710 W 81ST ST , Chicago, IL",6,"621",-87.6420226,41.7472053,"710 w 81st st, chicago, il 60620, usa"
"1141 S ST LOUIS AVE , Chicago, IL",11,"1133",-87.712807,41.8669508,"1141 s st louis ave, chicago, il 60624, usa"
"3110 W MADISON ST , Chicago, IL",12,"1222",-87.70411,41.881268,"3110 w madison st, chicago, il 60612, usa"
"3602 W LAKE ST , Chicago, IL",11,"1123",-87.7170196,41.8850446,"3602 w lake st, chicago, il 60624, usa"
"3600 W LAKE ST , Chicago, IL",11,"1123",-87.716982,41.8850425,"3600 w lake st, chicago, il 60624, usa"
"4042 W WILCOX ST , Chicago, IL",11,"1115",-87.727368,41.879112,"4042 w wilcox st, chicago, il 60624, usa"
"4600 W MONROE ST , Chicago, IL",11,"1113",-87.7405899,41.8793112,"4600 w monroe st, chicago, il 60644, usa"
"3859 W MONROE ST , Chicago, IL",11,"1122",-87.7230134,41.8795478,"3859 w monroe st, chicago, il 60624, usa"
"1130 E 73RD ST , Chicago, IL",3,"324",-87.5969319,41.7623289,"1130 e 73rd st, chicago, il 60619, usa"
"3554 N CLARK ST , Chicago, IL",19,"1924",-87.6566287,41.9468187,"3554 n clark st, chicago, il 60657, usa"
"1056 W WILSON AVE , Chicago, IL",19,"1914",-87.6571111,41.9656254,"1056 w wilson ave, chicago, il 60640, usa"
"1200 W 49TH ST , Chicago, IL",9,"933",-87.6551512,41.8050862,"1200 w 49th st, chicago, il 60609, usa"
"1608 N MASON AVE , Chicago, IL",25,"2531",-87.7742484,41.9096396,"1608 n mason ave, chicago, il 60639, usa"
"3841 W MONROE ST , Chicago, IL",11,"1122",-87.7224966,41.8795865,"3841 w monroe st, chicago, il 60624, usa"
"5412 W RACE AVE , Chicago, IL",15,"1523",-87.761092,41.8902026,"5412 w race ave, chicago, il 60644, usa"
"5015 W MADISON ST , Chicago, IL",15,"1533",-87.7508373,41.8800625,"5015 w madison st, chicago, il 60644, usa"
"5159 S PAULINA ST , Chicago, IL",9,"932",-87.6668496,41.7995984,"5159 s paulina st, chicago, il 60609, usa"
"5000 S PAULINA ST , Chicago, IL",9,"931",-87.6674949,41.802999,"5000 s paulina st, chicago, il 60609, usa"
"511 S CENTRAL PARK AVE , Chicago, IL",11,"1133",-87.7152197,41.8744203,"511 s central park ave, chicago, il 60624, usa"
"6742 S LOOMIS BLVD , Chicago, IL",7,"725",-87.6593846,41.7709697,"6742 s loomis blvd, chicago, il 60636, usa"
"500 W MADISON ST , Chicago, IL",1,"121",-87.6403882,41.8823062,"citigroup center, 500 w madison st, chicago, il 60661, usa"
"58 S KENTON AVE , Chicago, IL",11,"1113",-87.7405719,41.8795355,"58 s kenton ave, chicago, il 60624, usa"
"7459 S CALUMET AVE , Chicago, IL",3,"323",-87.6163127,41.7587629,"7459 s calumet ave, chicago, il 60619, usa"
"4522 W JACKSON BLVD , Chicago, IL",11,"1113",-87.7387879,41.8771674,"4522 w jackson blvd, chicago, il 60624, usa"
"729 N HOMAN AVE , Chicago, IL",11,"1121",-87.711046,41.894633,"729 n homan ave., chicago, il 60624, usa"
"7200 S STONY ISLAND AVE , Chicago, IL",3,"324",-87.586697,41.764041,"7200 s stony island ave, chicago, il 60649, usa"
"3825 S WELLS ST , Chicago, IL",9,"915",-87.6325309,41.8236111,"3825 s wells st, chicago, il 60609, usa"
"4951 W RICE ST , Chicago, IL",15,"1531",-87.7503259,41.8957296,"4951 w rice st, chicago, il 60651, usa"
"5037 S PAULINA ST , Chicago, IL",9,"931",-87.6669555,41.8020174,"5037 s paulina st, chicago, il 60609, usa"
"902 N RICHMOND ST , Chicago, IL",12,"1211",-87.7007686,41.8982395,"3f, 902 n richmond st, chicago, il 60622, usa"
"7748 S BURNHAM AVE , Chicago, IL",4,"421",-87.5572567,41.7539895,"7748 s burnham ave, chicago, il 60649, usa"
"4650 W ADAMS ST , Chicago, IL",11,"1113",-87.7424034,41.8783627,"4650 w adams st, chicago, il 60644, usa"
"8232 S RACINE AVE , Chicago, IL",6,"613",-87.6538581,41.7440517,"8232 s racine ave, chicago, il 60620, usa"
"716 N CICERO AVE , Chicago, IL",15,"1531",-87.7458823,41.8936909,"716 n cicero ave, chicago, il 60644, usa"
"9513 S PRINCETON AVE , Chicago, IL",5,"511",-87.6310781,41.7213287,"9513 s princeton ave, chicago, il 60628, usa"
"615 S CICERO AVE , Chicago, IL",11,"1131",-87.744572,41.8718534,"615 s cicero ave, chicago, il 60644, usa"
"2315 W GARFIELD BLVD , Chicago, IL",8,"824",-87.6819617,41.7932552,"2315 w garfield blvd, chicago, il 60636, usa"
"1934 S TRUMBULL AVE , Chicago, IL",10,"1024",-87.711508,41.8546402,"1934 s trumbull ave, chicago, il 60623, usa"
"102 N LOCKWOOD AVE , Chicago, IL",15,"1523",-87.7576501,41.8824593,"102 n lockwood ave, chicago, il 60644, usa"
"2906 W FLOURNOY ST , Chicago, IL",11,"1135",-87.6988822,41.8730815,"2906 w flournoy st, chicago, il 60612, usa"
"1215 S HOMAN AVE , Chicago, IL",10,"1021",-87.7101599,41.8657898,"1215 s homan ave, chicago, il 60623, usa"
"3442 W DOUGLAS BLVD , Chicago, IL",10,"1021",-87.712541,41.863273,"3442 w douglas blvd, chicago, il 60623, usa"
"3000 S ST LOUIS AVE , Chicago, IL",10,"1032",-87.7125472,41.8387941,"3000 s st louis ave, chicago, il 60623, usa"
"5332 S WINCHESTER AVE , Chicago, IL",9,"932",-87.6734274,41.796596,"5332 s winchester ave, chicago, il 60609, usa"
"3848 W OHIO ST , Chicago, IL",11,"1122",-87.7230565,41.8919883,"3848 w ohio st, chicago, il 60624, usa"
"1132 S INDEPENDENCE BLVD , Chicago, IL",11,"1133",-87.7201507,41.8671335,"1132 s independence blvd, chicago, il 60624, usa"
"4454 S DREXEL BLVD , Chicago, IL",2,"221",-87.604709,41.8134132,"4454 s drexel blvd, chicago, il 60653, usa"
"4952 W POTOMAC AVE , Chicago, IL",25,"2533",-87.7505878,41.9043418,"4952 w potomac ave, chicago, il 60651, usa"
"3408 W MADISON ST , Chicago, IL",11,"1123",-87.7113497,41.8809089,"3408 w madison st, chicago, il 60624, usa"
"905 W 58TH ST , Chicago, IL",7,"712",-87.6475958,41.7887043,"905 w 58th st, chicago, il 60621, usa"
"3646 W FLOURNOY ST , Chicago, IL",11,"1133",-87.7173227,41.8728703,"3646 w flournoy st, chicago, il 60624, usa"
"3021 W MADISON ST , Chicago, IL",11,"1124",-87.7020405,41.8810077,"3021 w madison st, chicago, il 60612, usa"
"400 S KOSTNER AVE , Chicago, IL",11,"1131",-87.7355375,41.8749516,"400 s kostner ave, chicago, il 60624, usa"
"644 N KEDZIE AVE , Chicago, IL",11,"1121",-87.7067824,41.8934659,"644 n kedzie ave, chicago, il 60612, usa"
"2902 W 64TH ST , Chicago, IL",8,"823",-87.6958991,41.7773862,"2902 w 64th st, chicago, il 60629, usa"
"10300 S WENTWORTH AVE , Chicago, IL",5,"512",-87.6282913,41.7070983,"10300 s wentworth ave, chicago, il 60628, usa"
"2600 W BRYN MAWR AVE , Chicago, IL",20,"2011",-87.6947524,41.9833926,"2600 w bryn mawr ave, chicago, il 60659, usa"
"5555 S BISHOP ST , Chicago, IL",7,"713",-87.6606044,41.7923703,"5555 s bishop st, chicago, il 60636, usa"
"3948 W GLADYS AVE , Chicago, IL",11,"1132",-87.7249384,41.8763907,"3948 w gladys ave, chicago, il 60624, usa"
"4706 W SUPERIOR ST , Chicago, IL",11,"1111",-87.7438569,41.8942952,"4706 w superior st, chicago, il 60644, usa"
"3030 W 21ST PL , Chicago, IL",10,"1022",-87.7014423,41.8533344,"3030 w 21st pl, chicago, il 60623, usa"
"5623 S ELIZABETH ST , Chicago, IL",7,"713",-87.6557913,41.7915886,"5623 s elizabeth st, chicago, il 60636, usa"
"8925 S COTTAGE GROVE AVE , Chicago, IL",6,"633",-87.6042719,41.7319203,"8925 s cottage grove ave, chicago, il 60619, usa"
"4201 W ADAMS ST , Chicago, IL",11,"1115",-87.7304607,41.8779118,"4201 w adams st, chicago, il 60624, usa"
"1614 N LINDER AVE , Chicago, IL",25,"2532",-87.7629953,41.9097206,"1614 n linder ave, chicago, il 60639, usa"
"5445 S PULASKI RD , Chicago, IL",8,"822",-87.7229636,41.7936379,"5445 s pulaski rd, chicago, il 60632, usa"
"1118 N LA SALLE DR , Chicago, IL",18,"1824",-87.6333125,41.9024216,"1118 n lasalle dr, chicago, il 60610, usa"
"7851 S LAFLIN ST , Chicago, IL",6,"612",-87.6616227,41.7507068,"7851 s laflin st, chicago, il 60620, usa"
"6904 W BELMONT AVE , Chicago, IL",16,"1632",-87.7985805,41.9382542,"6904 w belmont ave, chicago, il 60634, usa"
"312 N CENTRAL AVE , Chicago, IL",15,"1512",-87.7655114,41.8861083,"312 n central ave, chicago, il 60644, usa"
"6630 S STONY ISLAND AVE , Chicago, IL",3,"321",-87.586303,41.7742353,"6630 s stony island ave, chicago, il 60637, usa"
"3725 W GRENSHAW ST , Chicago, IL",11,"1133",-87.7190229,41.8670035,"3725 w grenshaw st, chicago, il 60624, usa"
"150 N LAPORTE AVE , Chicago, IL",15,"1532",-87.7493645,41.8833839,"150 n laporte ave, chicago, il 60644, usa"
"3916 W GRENSHAW ST , Chicago, IL",11,"1132",-87.723518,41.867222,"3916 w grenshaw st, chicago, il 60624, usa"
"1611 S ST LOUIS AVE , Chicago, IL",10,"1021",-87.7124702,41.8586156,"1611 s st louis ave, chicago, il 60623, usa"
"4750 W NORTH AVE , Chicago, IL",25,"2533",-87.7453405,41.9099706,"4750 w north ave, chicago, il 60639, usa"
"4002 N AUSTIN AVE , Chicago, IL",16,"1624",-87.7770389,41.9531147,"4002 n austin ave, chicago, il 60634, usa"
"3445 W 15TH ST , Chicago, IL",10,"1021",-87.7118469,41.8607059,"3445 w 15th st, chicago, il 60623, usa"
"240 N PULASKI RD , Chicago, IL",11,"1114",-87.7260599,41.884575,"240 n pulaski rd, chicago, il 60624, usa"
"2717 W POLK ST , Chicago, IL",11,"1135",-87.6942621,41.8708953,"2717 w polk st, chicago, il 60612, usa"
"1246 N AVERS AVE , Chicago, IL",25,"2535",-87.722976,41.9041062,"1246 n avers ave, chicago, il 60651, usa"
"2725 W 55TH ST , Chicago, IL",8,"824",-87.6924139,41.7935218,"2725 w 55th st, chicago, il 60632, usa"
"1011 W 79TH ST , Chicago, IL",6,"612",-87.649381,41.7503038,"1011 w 79th st, chicago, il 60620, usa"
"627 S PULASKI RD , Chicago, IL",11,"1132",-87.7252252,41.8727931,"627 s pulaski rd, chicago, il 60624, usa"
"7007 S VINCENNES AVE , Chicago, IL",7,"731",-87.6267674,41.7669739,"7007 s vincennes ave, chicago, il 60621, usa"
"1033 N LAWNDALE AVE , Chicago, IL",11,"1112",-87.7185989,41.9000764,"1033 n lawndale ave, chicago, il 60651, usa"
"11130 S PARNELL AVE , Chicago, IL",22,"2233",-87.6366257,41.69153,"11130 s parnell ave, chicago, il 60628, usa"
"2523 E 75TH ST , Chicago, IL",4,"421",-87.562943,41.7588986,"2523 e 75th st, chicago, il 60649, usa"
"5333 W MONROE ST , Chicago, IL",15,"1522",-87.7590159,41.8791135,"5333 w monroe st, chicago, il 60644, usa"
"3505 W WILSON AVE , Chicago, IL",17,"1723",-87.716035,41.964557,"3505 w wilson ave, chicago, il 60625, usa"
"5914 W NORTH AVE , Chicago, IL",25,"2531",-87.7733928,41.909587,"5914 w north ave, chicago, il 60639, usa"
"7252 S WOOD ST , Chicago, IL",7,"735",-87.6688433,41.7614681,"7252 s wood st, chicago, il 60636, usa"
"735 N KEDZIE AVE , Chicago, IL",12,"1221",-87.7061519,41.8947857,"735 n kedzie ave, chicago, il 60612, usa"
"1256 W CHICAGO AVE , Chicago, IL",12,"1213",-87.6597137,41.896404,"1256 w chicago ave, chicago, il 60642, usa"
"1159 S INDEPENDENCE BLVD , Chicago, IL",11,"1133",-87.7190714,41.8665219,"1159 s independence blvd, chicago, il 60624, usa"
"3425 W CHICAGO AVE , Chicago, IL",11,"1121",-87.7124877,41.8953492,"3425 w chicago ave, chicago, il 60651, usa"
"202 S KILDARE AVE , Chicago, IL",11,"1115",-87.732922,41.877862,"202 s kildare ave, chicago, il 60624, usa"
"3310 W HURON ST , Chicago, IL",11,"1121",-87.7094972,41.8938721,"3310 w huron st, chicago, il 60624, usa"
"540 E 47TH ST , Chicago, IL",2,"221",-87.6122844,41.809587,"540 e 47th st, chicago, il 60653, usa"
"1906 W 64TH ST , Chicago, IL",7,"726",-87.6718574,41.7776315,"1906 w 64th st, chicago, il 60636, usa"
"2802 W CERMAK RD , Chicago, IL",10,"1023",-87.6956664,41.8521317,"2802 w cermak rd, chicago, il 60623, usa"
"5211 W NORTH AVE , Chicago, IL",25,"2532",-87.756247,41.9092094,"5211 w north ave, chicago, il 60639, usa"
"5101 W LE MOYNE ST , Chicago, IL",25,"2533",-87.7534506,41.9077125,"5101 w le moyne st, chicago, il 60651, usa"
"7642 S DREXEL AVE , Chicago, IL",6,"624",-87.6030737,41.7555731,"7642 s drexel ave, chicago, il 60619, usa"
"4002 W MADISON ST , Chicago, IL",11,"1115",-87.7259354,41.881047,"4002 w madison st, chicago, il 60624, usa"
"4738 W HARRISON ST , Chicago, IL",11,"1131",-87.7441793,41.8734384,"4738 w harrison st, chicago, il 60644, usa"
"4011 W MADISON ST , Chicago, IL",11,"1115",-87.7261504,41.8804275,"4011 w madison st, chicago, il 60624, usa"
"4859 W DIVISION ST , Chicago, IL",15,"1531",-87.7481705,41.9020872,"4859 w division st, chicago, il 60651, usa"
"3602 W LEXINGTON ST , Chicago, IL",11,"1133",-87.71579,41.8719446,"3602 w lexington st, chicago, il 60624, usa"
"755 E 80TH ST , Chicago, IL",6,"631",-87.6055602,41.7493477,"755 e 80th st, chicago, il 60619, usa"
"1 N LONG AVE , Chicago, IL",15,"1522",-87.7601268,41.8803644,"1 n long ave, chicago, il 60644, usa"
"1200 W LELAND AVE , Chicago, IL",19,"1913",-87.6597167,41.9673557,"1200 w leland ave, chicago, il 60640, usa"
"4501 W MADISON ST , Chicago, IL",11,"1113",-87.7380763,41.8803521,"4501 w madison st, chicago, il 60624, usa"
"3547 W AUGUSTA BLVD , Chicago, IL",11,"1121",-87.7156149,41.8990042,"3547 w augusta blvd, chicago, il 60651, usa"
"4547 N BROADWAY , Chicago, IL",19,"1914",-87.6568561,41.9649712,"4547 n broadway, chicago, il 60640, usa"
"2800 W 66TH ST , Chicago, IL",8,"831",-87.693248,41.7736321,"2800 w 66th st, chicago, il 60629, usa"
"1271 S ST LOUIS AVE , Chicago, IL",10,"1021",-87.7126511,41.864254,"1271 s st louis ave, chicago, il 60623, usa"
"3812 S MICHIGAN AVE , Chicago, IL",2,"213",-87.623644,41.825134,"3812 s michigan ave, chicago, il 60653, usa"
"5700 S LAFLIN ST , Chicago, IL",7,"713",-87.6623707,41.7902757,"5700 s laflin st, chicago, il 60636, usa"
"1546 N LECLAIRE AVE , Chicago, IL",25,"2533",-87.7536329,41.9091258,"1546 n leclaire ave, chicago, il 60651, usa"
"3305 W HURON ST , Chicago, IL",11,"1121",-87.7091055,41.8935554,"3305 w huron st, chicago, il 60624, usa"
"2555 S RIDGEWAY AVE , Chicago, IL",10,"1013",-87.7183432,41.8446314,"2555 s ridgeway ave, chicago, il 60623, usa"
"1601 S DRAKE AVE , Chicago, IL",10,"1021",-87.7139735,41.8589709,"1601 s drake ave, chicago, il 60623, usa"
"1630 S RIDGEWAY AVE , Chicago, IL",10,"1014",-87.719128,41.8579719,"1630 s ridgeway ave, chicago, il 60623, usa"
"4259 W WEST END AVE , Chicago, IL",11,"1114",-87.7325775,41.883276,"4259 w west end ave, chicago, il 60624, usa"
"5401 S MOZART ST , Chicago, IL",9,"923",-87.6947626,41.795355,"5401 s mozart st, chicago, il 60632, usa"
"5107 W MADISON ST , Chicago, IL",15,"1533",-87.753075,41.8800346,"5107 w madison st, chicago, il 60644, usa"
"915 E 80TH ST , Chicago, IL",6,"631",-87.6020988,41.7494779,"915 e 80th st, chicago, il 60619, usa"
"3057 N KOSTNER AVE , Chicago, IL",25,"2523",-87.7367199,41.9370379,"3057 n kostner ave, chicago, il 60641, usa"
"146 S KEELER AVE , Chicago, IL",11,"1115",-87.7308189,41.8785875,"146 s keeler ave, chicago, il 60624, usa"
"4822 W VAN BUREN ST , Chicago, IL",15,"1533",-87.7460569,41.8752179,"4822 w van buren st, chicago, il 60644, usa"
"6915 S WENTWORTH AVE , Chicago, IL",7,"731",-87.6297293,41.7686331,"6915 s wentworth ave, chicago, il 60621, usa"
"3659 S CALUMET AVE , Chicago, IL",2,"212",-87.618335,41.8278658,"3659 s calumet ave, chicago, il 60653, usa"
"1139 S PULASKI RD , Chicago, IL",11,"1132",-87.7248776,41.8667761,"1139 s pulaski rd, chicago, il 60624, usa"
"1342 W 83RD ST , Chicago, IL",6,"613",-87.6575282,41.7432926,"1342 w 83rd st, chicago, il 60620, usa"
"326 N CENTRAL AVE , Chicago, IL",15,"1512",-87.7654882,41.8865918,"326 n central ave, chicago, il 60644, usa"
"1526 W 61ST ST , Chicago, IL",7,"713",-87.662994,41.7833244,"1526 w 61st st, chicago, il 60636, usa"
"7709 S YATES BLVD , Chicago, IL",4,"421",-87.5659836,41.7550678,"7709 s yates blvd, chicago, il 60649, usa"
"5700 S JUSTINE ST , Chicago, IL",7,"713",-87.6635362,41.7902702,"5700 s justine st, chicago, il 60636, usa"
"2433 W 55TH ST , Chicago, IL",8,"824",-87.6853655,41.793558,"2433 w 55th st, chicago, il 60609, usa"
"754 E 80TH ST , Chicago, IL",6,"624",-87.6058908,41.7495937,"754 e 80th st, chicago, il 60619, usa"
"7505 S PEORIA ST , Chicago, IL",6,"621",-87.6463781,41.7575146,"7505 s peoria st, chicago, il 60620, usa"
"1635 S CHRISTIANA AVE , Chicago, IL",10,"1021",-87.7088006,41.8579656,"1635 s christiana ave, chicago, il 60623, usa"
"6005 S HERMITAGE AVE , Chicago, IL",7,"714",-87.667726,41.7846754,"6005 s hermitage ave, chicago, il 60636, usa"
"115 S PULASKI RD , Chicago, IL",11,"1122",-87.7252505,41.8792951,"115 s pulaski rd, chicago, il 60624, usa"
"5308 S PULASKI RD , Chicago, IL",8,"815",-87.723514,41.7966973,"5308 s pulaski rd, chicago, il 60632, usa"
"3728 W LEXINGTON ST , Chicago, IL",11,"1133",-87.7190239,41.8719388,"3728 w lexington st, chicago, il 60624, usa"
"4200 S COTTAGE GROVE AVE , Chicago, IL",2,"214",-87.6067355,41.8186112,"4200 s cottage grove ave, chicago, il 60653, usa"
"3624 W DIVISION ST , Chicago, IL",25,"2535",-87.717623,41.903001,"3624 w division st, chicago, il 60651, usa"
"6223 S VERNON AVE , Chicago, IL",3,"313",-87.6140868,41.7815773,"6223 s vernon ave, chicago, il 60637, usa"
"331 N PULASKI RD , Chicago, IL",11,"1122",-87.725455,41.886438,"331 n pulaski rd, chicago, il 60624, usa"
"4146 W POTOMAC AVE , Chicago, IL",25,"2534",-87.7306326,41.9047611,"4146 w potomac ave, chicago, il 60651, usa"
"905 N KEDVALE AVE , Chicago, IL",11,"1111",-87.7295577,41.897337,"905 n kedvale ave, chicago, il 60651, usa"
"640 S CALIFORNIA AVE , Chicago, IL",11,"1135",-87.6962669,41.8732138,"640 s california ave, chicago, il 60612, usa"
"1024 W 64TH ST , Chicago, IL",7,"724",-87.6506593,41.7779899,"1024 w 64th st, chicago, il 60621, usa"
"1459 N LUNA AVE , Chicago, IL",25,"2532",-87.7643369,41.9074409,"1459 n luna ave, chicago, il 60651, usa"
"4021 W GLADYS AVE , Chicago, IL",11,"1132",-87.7263784,41.8759885,"4021 w gladys ave, chicago, il 60624, usa"
"4212 W CARROLL AVE , Chicago, IL",11,"1114",-87.731402,41.8871021,"4212 w carroll ave, chicago, il 60624, usa"
"222 S KARLOV AVE , Chicago, IL",11,"1115",-87.7280184,41.8777398,"222 s karlov ave, chicago, il 60624, usa"
"1147 W 17TH ST , Chicago, IL",12,"1235",-87.6552422,41.8586676,"1147 w 17th st, chicago, il 60608, usa"
"8310 S HOLLAND RD , Chicago, IL",6,"622",-87.6319726,41.7406323,"8310 s holland rd, chicago, il 60620, usa"
"4959 S DR MARTIN LUTHER KING JR DR , Chicago, IL",2,"223",-87.6158552,41.8040403,"4959 s martin luther king dr, chicago, il 60615, usa"
"4855 W WEST END AVE , Chicago, IL",15,"1532",-87.7475346,41.8827789,"4855 w west end ave, chicago, il 60644, usa"
"4445 W WASHINGTON BLVD , Chicago, IL",11,"1113",-87.7373069,41.8816551,"4445 w washington blvd, chicago, il 60624, usa"
"3610 W CHICAGO AVE , Chicago, IL",11,"1112",-87.7168629,41.895676,"3610 w chicago ave, chicago, il 60651, usa"
"9201 S STONY ISLAND AVE , Chicago, IL",4,"413",-87.5842043,41.7273503,"9201 s stony island ave, chicago, il 60617, usa"
"213 N KARLOV AVE , Chicago, IL",11,"1114",-87.727901,41.8838155,"213 n karlov ave, chicago, il 60624, usa"
"2706 W LEXINGTON ST , Chicago, IL",11,"1135",-87.6939152,41.8722065,"2706 w lexington st, chicago, il 60612, usa"
"4946 N SHERIDAN RD , Chicago, IL",20,"2024",-87.6551703,41.9730272,"4946 n sheridan rd, chicago, il 60640, usa"
"2608 S WENTWORTH AVE , Chicago, IL",9,"914",-87.6320764,41.8451607,"2608 s wentworth ave, chicago, il 60616, usa"
"4258 W MONROE ST , Chicago, IL",11,"1115",-87.7327953,41.8799338,"4258 w monroe st, chicago, il 60624, usa"
"7319 S RIDGELAND AVE , Chicago, IL",3,"324",-87.582123,41.7619141,"7319 s ridgeland ave, chicago, il 60649, usa"
"210 N LARAMIE AVE , Chicago, IL",15,"1523",-87.7555067,41.8847458,"210 n laramie ave, chicago, il 60644, usa"
"3347 W CHICAGO AVE , Chicago, IL",11,"1121",-87.7109115,41.8952439,"3347 w chicago ave, chicago, il 60651, usa"
"401 S KARLOV AVE , Chicago, IL",11,"1132",-87.7279282,41.8752309,"401 s karlov ave, chicago, il 60624, usa"
"3821 W MADISON ST , Chicago, IL",11,"1122",-87.7219574,41.8805291,"3821 w madison st, chicago, il 60624, usa"
"1047 N ST LOUIS AVE , Chicago, IL",11,"1121",-87.7137884,41.9004848,"1047 n st louis ave, chicago, il 60651, usa"
"7812 S PAULINA ST , Chicago, IL",6,"611",-87.666185,41.751661,"7812 s paulina st, chicago, il 60620, usa"
"3600 W LEXINGTON ST , Chicago, IL",11,"1133",-87.7157761,41.8718633,"3600 w lexington st, chicago, il 60624, usa"
"7050 S JEFFERY BLVD , Chicago, IL",3,"332",-87.5766809,41.7664508,"7050 s jeffery blvd, chicago, il 60649, usa"
"646 N KILPATRICK AVE , Chicago, IL",11,"1111",-87.7434225,41.8925144,"646 n kilpatrick ave, chicago, il 60644, usa"
"2607 W 59TH ST , Chicago, IL",8,"824",-87.6890982,41.7862768,"2607 w 59th st, chicago, il 60629, usa"
"6442 S OAKLEY AVE , Chicago, IL",8,"825",-87.6812849,41.7761321,"6442 s oakley ave, chicago, il 60636, usa"
